CustomerID,Gender,Age,Subscription_Type,Tenure_Months,Monthly_Spend,Support_Tickets,Payment_Method,Auto_Renew,Total_Spend,Churn
CUST01810,Female,40,Basic,15,30.33,1,Bank Transfer,Yes,454.95,1
CUST01811,Female,39,Enterprise,30,18.48,0,Card,Yes,554.4,0
CUST01812,Male,65,Enterprise,26,21.36,0,Card,Yes,555.36,0
CUST01813,Male,36,Basic,10,34.66,2,Wallet,No,346.6,0
CUST01814,Male,63,Enterprise,29,38.57,1,Wallet,Yes,1118.53,0
CUST01815,Female,68,Basic,54,29.94,2,Wallet,Yes,1616.76,0
CUST01816,Male,20,Premium,16,23.62,2,Card,No,377.92,0
CUST01817,Female,59,Premium,36,22.67,1,Card,Yes,816.12,0
CUST01818,Male,36,Basic,20,30.48,2,Card,No,609.6,0
CUST01819,Female,26,Basic,45,27.28,0,Card,Yes,1227.6,0
CUST01820,Male,45,Basic,54,8.51,0,Card,Yes,459.54,0
CUST01821,Male,37,Basic,37,30.72,5,Card,Yes,1136.64,0
CUST01822,Male,62,Premium,22,16.39,0,Card,Yes,360.58,1
CUST01823,Female,24,Basic,7,10.83,0,Card,Yes,75.81,1
CUST01824,Female,31,Basic,23,8.32,1,Bank Transfer,Yes,191.36,0
CUST01825,Male,26,Basic,41,22.84,0,Bank Transfer,Yes,936.44,1
CUST01826,Male,36,Basic,40,14.83,0,Bank Transfer,Yes,593.2,1
CUST01827,Female,64,Premium,29,1.74,0,Bank Transfer,Yes,50.46,0
CUST01828,Female,69,Basic,16,21.42,1,Card,Yes,342.72,0
CUST01829,Female,31,Enterprise,38,20.09,2,Card,No,763.42,0
CUST01830,Male,55,Basic,28,23.5,0,Wallet,Yes,658.0,1
CUST01831,Female,53,Basic,48,18.71,1,Wallet,No,898.08,0
CUST01832,Male,57,Premium,38,43.29,1,Bank Transfer,Yes,1645.02,0
CUST01833,Female,34,Basic,31,30.17,2,Wallet,No,935.27,0
CUST01834,Male,47,Premium,14,20.0,1,Bank Transfer,Yes,280.0,0
CUST01835,Female,26,Premium,53,24.36,1,Card,Yes,1291.08,0
CUST01836,Female,50,Basic,33,39.15,3,Card,Yes,1291.95,0
CUST01837,Female,69,Basic,57,34.57,1,Wallet,Yes,1970.49,0
CUST01838,Female,42,Basic,9,11.04,0,Card,Yes,99.36,0
CUST01839,Female,31,Basic,57,15.26,0,Card,Yes,869.82,0
CUST01840,Male,28,Basic,27,17.18,0,Bank Transfer,Yes,463.86,0
CUST01841,Female,52,Basic,24,20.6,2,Wallet,Yes,494.4,0
CUST01842,Female,58,Basic,13,19.05,5,Card,Yes,247.65,1
CUST01843,Female,31,Premium,26,25.34,4,Wallet,Yes,658.84,0
CUST01844,Male,47,Premium,29,32.36,1,Card,Yes,938.44,0
CUST01845,Female,58,Premium,51,34.03,0,Bank Transfer,No,1735.53,0
CUST01846,Male,21,Basic,49,21.73,3,Card,Yes,1064.77,0
CUST01847,Female,21,Basic,43,8.65,3,Wallet,Yes,371.95,0
CUST01848,Female,45,Enterprise,28,14.6,2,Wallet,Yes,408.8,0
CUST01849,Male,25,Premium,28,19.8,0,Bank Transfer,Yes,554.4,0
CUST01850,Female,19,Enterprise,8,12.55,1,Card,Yes,100.4,0
CUST01851,Male,58,Basic,23,36.41,1,Bank Transfer,Yes,837.43,0
CUST01852,Male,63,Premium,29,13.2,2,Wallet,No,382.8,0
CUST01853,Female,39,Premium,5,31.17,4,Bank Transfer,Yes,155.85,1
CUST01854,Male,58,Basic,42,8.18,1,Card,Yes,343.56,1
CUST01855,Female,33,Basic,7,31.57,1,Card,Yes,220.99,0
CUST01856,Female,46,Premium,42,23.61,1,Bank Transfer,Yes,991.62,0
CUST01857,Male,66,Basic,36,40.13,2,Wallet,Yes,1444.68,0
CUST01858,Male,65,Basic,41,13.68,2,Wallet,Yes,560.88,0
CUST01859,Male,47,Premium,27,19.36,3,Bank Transfer,Yes,522.72,0
CUST01860,Male,29,Enterprise,58,21.3,0,Card,Yes,1235.4,0
CUST01861,Female,52,Basic,46,23.47,0,Card,Yes,1079.62,0
CUST01862,Female,28,Basic,2,21.54,3,Card,No,43.08,1
CUST01863,Male,63,Basic,25,21.73,0,Card,Yes,543.25,0
CUST01864,Female,67,Premium,9,21.57,2,Wallet,Yes,194.13,1
CUST01865,Female,38,Basic,53,4.29,1,Card,Yes,227.37,0
CUST01866,Female,38,Enterprise,27,34.93,1,Bank Transfer,Yes,943.11,0
CUST01867,Female,22,Basic,1,53.61,1,Bank Transfer,No,53.61,0
CUST01868,Male,65,Basic,23,27.98,1,Bank Transfer,No,643.54,0
CUST01869,Male,37,Premium,10,13.64,0,Bank Transfer,Yes,136.4,0
CUST01870,Female,54,Premium,42,14.65,2,Card,Yes,615.3,0
CUST01871,Male,20,Basic,52,31.13,3,Wallet,Yes,1618.76,1
CUST01872,Male,61,Basic,25,28.85,3,Card,No,721.25,0
CUST01873,Male,50,Enterprise,54,22.16,1,Wallet,Yes,1196.64,0
CUST01874,Female,26,Basic,3,32.53,2,Card,No,97.59,0
CUST01875,Female,26,Enterprise,6,4.36,2,Wallet,Yes,26.16,0
CUST01876,Female,21,Basic,58,32.54,2,Bank Transfer,Yes,1887.32,0
CUST01877,Male,52,Premium,6,27.38,1,Bank Transfer,No,164.28,0
CUST01878,Female,34,Premium,53,15.04,3,Wallet,No,797.12,1
CUST01879,Female,51,Basic,2,10.67,1,Wallet,Yes,21.34,0
CUST01880,Male,41,Enterprise,58,26.21,1,Wallet,No,1520.18,0
CUST01881,Female,49,Basic,58,39.07,1,Bank Transfer,No,2266.06,0
CUST01882,Female,18,Basic,18,22.72,1,Bank Transfer,No,408.96,0
CUST01883,Male,25,Premium,23,16.47,3,Card,No,378.81,0
CUST01884,Male,62,Basic,2,26.91,1,Wallet,Yes,53.82,0
CUST01885,Male,40,Premium,12,43.21,3,Wallet,Yes,518.52,0
CUST01886,Female,64,Basic,22,29.31,4,Wallet,No,644.82,1
CUST01887,Female,57,Basic,37,30.39,1,Bank Transfer,Yes,1124.43,0
CUST01888,Female,29,Basic,20,37.23,2,Wallet,Yes,744.6,0
CUST01889,Male,29,Basic,39,29.73,0,Wallet,Yes,1159.47,0
CUST01890,Male,63,Basic,24,17.19,3,Bank Transfer,No,412.56,0
CUST01891,Female,64,Premium,48,7.55,1,Wallet,Yes,362.4,0
CUST01892,Female,32,Enterprise,20,15.78,2,Card,Yes,315.6,0
CUST01893,Male,58,Premium,1,13.95,1,Bank Transfer,Yes,13.95,0
CUST01894,Male,36,Basic,1,31.59,2,Bank Transfer,Yes,31.59,0
CUST01895,Male,43,Basic,17,32.98,1,Bank Transfer,Yes,560.66,0
CUST01896,Male,69,Basic,59,26.76,4,Card,Yes,1578.84,0
CUST01897,Female,46,Basic,1,12.31,1,Bank Transfer,Yes,12.31,0
CUST01898,Male,39,Premium,53,42.87,1,Bank Transfer,No,2272.11,0
CUST01899,Female,57,Basic,52,20.84,1,Bank Transfer,Yes,1083.68,0
CUST01900,Female,38,Basic,45,31.03,2,Bank Transfer,No,1396.35,0
CUST01901,Female,68,Enterprise,30,25.49,0,Card,Yes,764.7,1
CUST01902,Male,55,Basic,41,27.09,1,Wallet,No,1110.69,0
CUST01903,Male,37,Basic,47,30.68,2,Wallet,Yes,1441.96,0
CUST01904,Male,46,Basic,3,18.04,1,Bank Transfer,Yes,54.12,0
CUST01905,Male,68,Basic,46,38.05,1,Card,Yes,1750.3,0
CUST01906,Female,21,Enterprise,55,9.2,3,Bank Transfer,Yes,506.0,0
CUST01907,Male,24,Basic,11,14.61,1,Wallet,Yes,160.71,0
CUST01908,Male,45,Basic,24,37.92,1,Wallet,Yes,910.08,0
CUST01909,Female,45,Basic,22,30.9,1,Card,No,679.8,0
CUST01910,Male,21,Basic,44,50.4,4,Wallet,Yes,2217.6,0
CUST01911,Female,39,Basic,45,25.68,0,Bank Transfer,No,1155.6,0
CUST01912,Female,29,Premium,26,42.0,2,Card,Yes,1092.0,0
CUST01913,Female,62,Premium,13,6.43,4,Wallet,No,83.59,1
CUST01914,Female,20,Premium,1,10.86,0,Bank Transfer,Yes,10.86,0
CUST01915,Female,39,Basic,24,33.96,2,Card,Yes,815.04,0
CUST01916,Female,61,Premium,10,7.6,1,Bank Transfer,Yes,76.0,0
CUST01917,Female,19,Premium,35,23.03,0,Wallet,No,806.05,1
CUST01918,Female,41,Basic,24,36.67,1,Bank Transfer,Yes,880.08,0
CUST01919,Male,51,Premium,28,30.01,0,Card,Yes,840.28,0
CUST01920,Male,44,Basic,36,25.11,1,Bank Transfer,Yes,903.96,1
CUST01921,Male,58,Basic,16,20.51,1,Wallet,Yes,328.16,1
CUST01922,Male,18,Premium,40,27.02,0,Card,Yes,1080.8,0
CUST01923,Female,25,Basic,16,30.77,2,Card,Yes,492.32,0
CUST01924,Male,40,Premium,59,18.39,0,Wallet,No,1085.01,1
CUST01925,Female,55,Basic,17,28.72,3,Bank Transfer,Yes,488.24,1
CUST01926,Male,23,Enterprise,51,35.78,1,Bank Transfer,No,1824.78,0
CUST01927,Male,39,Enterprise,54,22.78,2,Wallet,Yes,1230.12,0
CUST01928,Male,42,Enterprise,15,25.68,1,Card,Yes,385.2,0
CUST01929,Female,35,Basic,16,29.84,0,Wallet,No,477.44,0
CUST01930,Male,34,Basic,15,30.51,0,Card,Yes,457.65,1
CUST01931,Female,29,Basic,57,33.78,0,Card,Yes,1925.46,0
CUST01932,Female,23,Basic,34,14.86,2,Bank Transfer,No,505.24,0
CUST01933,Male,43,Basic,11,19.71,4,Wallet,Yes,216.81,0
CUST01934,Male,44,Premium,1,20.08,4,Card,Yes,20.08,0
CUST01935,Male,25,Premium,15,15.96,1,Bank Transfer,Yes,239.4,0
CUST01936,Female,36,Enterprise,26,7.02,1,Wallet,Yes,182.52,1
CUST01937,Male,59,Basic,51,-7.54,2,Wallet,Yes,-384.54,0
CUST01938,Female,18,Basic,4,36.95,2,Card,Yes,147.8,0
CUST01939,Female,46,Basic,43,9.46,3,Card,Yes,406.78,0
CUST01940,Male,62,Enterprise,5,40.67,3,Card,No,203.35,0
CUST01941,Male,66,Premium,35,32.39,2,Wallet,Yes,1133.65,1
CUST01942,Female,52,Premium,13,20.94,1,Card,Yes,272.22,0
CUST01943,Female,57,Enterprise,10,31.16,3,Wallet,Yes,311.6,0
CUST01944,Female,31,Premium,11,29.25,2,Bank Transfer,No,321.75,1
CUST01945,Male,52,Basic,18,13.98,0,Wallet,No,251.64,0
CUST01946,Female,65,Basic,34,24.85,3,Card,No,844.9,1
CUST01947,Male,62,Premium,39,15.2,2,Wallet,No,592.8,0
CUST01948,Female,37,Basic,41,31.54,3,Card,Yes,1293.14,0
CUST01949,Female,66,Basic,42,17.85,1,Bank Transfer,Yes,749.7,0
CUST01950,Male,30,Enterprise,50,24.03,1,Card,Yes,1201.5,1
CUST01951,Female,55,Enterprise,23,23.6,1,Card,Yes,542.8,0
CUST01952,Male,66,Premium,7,26.22,0,Card,Yes,183.54,0
CUST01953,Male,63,Premium,59,41.63,0,Card,Yes,2456.17,0
CUST01954,Female,66,Premium,39,22.59,3,Card,Yes,881.01,0
CUST01955,Male,25,Basic,3,37.18,0,Card,No,111.54,0
CUST01956,Male,60,Basic,12,29.8,1,Bank Transfer,Yes,357.6,0
CUST01957,Female,37,Premium,7,39.18,4,Bank Transfer,Yes,274.26,0
CUST01958,Male,50,Premium,49,21.62,2,Wallet,Yes,1059.38,0
CUST01959,Male,43,Basic,26,31.96,1,Card,Yes,830.96,0
CUST01960,Male,56,Enterprise,33,24.41,3,Wallet,Yes,805.53,0
CUST01961,Female,38,Basic,37,-4.89,2,Bank Transfer,Yes,-180.93,0
CUST01962,Male,66,Basic,48,14.1,1,Bank Transfer,Yes,676.8,0
CUST01963,Female,59,Premium,15,30.82,0,Card,Yes,462.3,0
CUST01964,Female,60,Basic,2,30.16,0,Card,Yes,60.32,0
CUST01965,Male,58,Basic,41,12.05,3,Wallet,Yes,494.05,0
CUST01966,Male,26,Basic,7,27.2,3,Bank Transfer,Yes,190.4,0
CUST01967,Male,41,Premium,32,30.03,1,Wallet,Yes,960.96,0
CUST01968,Female,54,Basic,4,24.65,3,Wallet,Yes,98.6,0
CUST01969,Male,66,Premium,20,32.29,1,Wallet,No,645.8,0
CUST01970,Male,58,Premium,50,30.93,1,Card,Yes,1546.5,0
CUST01971,Male,34,Basic,53,24.65,4,Bank Transfer,No,1306.45,1
CUST01972,Male,41,Enterprise,36,19.89,1,Wallet,No,716.04,0
CUST01973,Male,38,Basic,32,35.43,2,Bank Transfer,No,1133.76,0
CUST01974,Female,68,Enterprise,28,29.63,1,Bank Transfer,No,829.64,0
CUST01975,Female,56,Premium,13,11.19,1,Wallet,No,145.47,0
CUST01976,Male,58,Enterprise,1,27.21,2,Wallet,Yes,27.21,1
CUST01977,Male,56,Basic,56,13.49,2,Card,Yes,755.44,0
CUST01978,Male,30,Basic,35,15.35,1,Bank Transfer,Yes,537.25,0
CUST01979,Male,28,Basic,48,18.48,2,Wallet,Yes,887.04,0
CUST01980,Female,63,Basic,30,25.45,1,Wallet,Yes,763.5,0
CUST01981,Male,36,Premium,54,28.74,1,Bank Transfer,Yes,1551.96,0
CUST01982,Female,28,Basic,36,20.91,1,Wallet,No,752.76,0
CUST01983,Female,30,Premium,57,21.35,2,Bank Transfer,Yes,1216.95,0
CUST01984,Male,63,Basic,55,19.97,1,Wallet,Yes,1098.35,1
CUST01985,Female,62,Basic,25,35.48,1,Bank Transfer,Yes,887.0,0
CUST01986,Female,18,Premium,16,-3.53,1,Wallet,Yes,-56.48,1
CUST01987,Female,57,Basic,58,21.91,2,Wallet,Yes,1270.78,0
CUST01988,Female,61,Premium,19,40.45,1,Card,Yes,768.55,0
CUST01989,Male,36,Premium,1,30.17,2,Bank Transfer,Yes,30.17,1
CUST01990,Male,29,Premium,5,37.67,0,Card,Yes,188.35,1
CUST01991,Female,25,Basic,51,4.66,3,Wallet,Yes,237.66,1
CUST01992,Male,25,Premium,22,12.58,1,Bank Transfer,Yes,276.76,0
CUST01993,Male,62,Enterprise,24,30.14,2,Bank Transfer,Yes,723.36,1
CUST01994,Male,29,Premium,43,40.51,0,Wallet,Yes,1741.93,0
CUST01995,Male,65,Basic,45,13.59,0,Wallet,Yes,611.55,0
CUST01996,Male,50,Premium,52,21.12,2,Wallet,Yes,1098.24,0
CUST01997,Female,62,Premium,37,29.01,1,Wallet,Yes,1073.37,1
CUST01998,Male,43,Premium,53,10.48,0,Bank Transfer,Yes,555.44,0
CUST01999,Male,56,Basic,36,30.22,1,Card,Yes,1087.92,0
CUST02000,Male,45,Basic,36,-1.76,3,Bank Transfer,No,-63.36,1
CUST02001,Male,22,Premium,4,29.92,2,Bank Transfer,Yes,119.68,0
CUST02002,Female,25,Basic,36,15.05,0,Bank Transfer,No,541.8,0
CUST02003,Female,42,Premium,52,20.52,1,Bank Transfer,Yes,1067.04,0
CUST02004,Female,44,Basic,53,31.52,0,Wallet,Yes,1670.56,0
CUST02005,Female,63,Premium,18,29.47,2,Card,No,530.46,0
CUST02006,Male,40,Basic,50,24.92,0,Bank Transfer,No,1246.0,0
CUST02007,Female,47,Basic,16,34.69,2,Bank Transfer,No,555.04,0
CUST02008,Male,62,Enterprise,41,8.0,2,Card,Yes,328.0,0
CUST02009,Male,64,Enterprise,18,27.04,1,Wallet,Yes,486.72,0
CUST02010,Male,40,Premium,22,17.1,2,Bank Transfer,No,376.2,1
CUST02011,Male,66,Basic,2,34.18,1,Wallet,Yes,68.36,0
CUST02012,Male,64,Premium,21,31.87,0,Bank Transfer,No,669.27,0
CUST02013,Female,37,Premium,36,32.23,1,Bank Transfer,Yes,1160.28,1
CUST02014,Female,35,Premium,44,41.45,3,Card,No,1823.8,0
CUST02015,Female,35,Basic,39,36.26,1,Card,No,1414.14,0
CUST02016,Female,19,Premium,47,23.43,2,Wallet,Yes,1101.21,0
CUST02017,Male,21,Premium,39,24.99,0,Bank Transfer,Yes,974.61,0
CUST02018,Female,47,Enterprise,29,31.01,0,Wallet,Yes,899.29,1
CUST02019,Male,50,Basic,54,26.36,4,Card,Yes,1423.44,0
CUST02020,Female,53,Premium,26,32.05,2,Card,Yes,833.3,0
CUST02021,Male,35,Premium,21,2.7,2,Card,Yes,56.7,0
CUST02022,Male,54,Basic,17,43.81,3,Card,No,744.77,0
CUST02023,Female,36,Basic,16,25.61,2,Card,No,409.76,0
CUST02024,Male,64,Basic,31,8.78,1,Wallet,Yes,272.18,0
CUST02025,Male,45,Basic,51,15.86,3,Wallet,Yes,808.86,0
CUST02026,Female,57,Basic,9,3.71,1,Card,No,33.39,0
CUST02027,Male,37,Premium,31,14.1,0,Bank Transfer,No,437.1,0
CUST02028,Female,66,Premium,14,23.58,1,Bank Transfer,No,330.12,0
CUST02029,Female,50,Premium,49,40.15,2,Bank Transfer,Yes,1967.35,1
CUST02030,Female,29,Enterprise,37,29.11,2,Bank Transfer,No,1077.07,0
CUST02031,Male,68,Basic,2,27.33,2,Bank Transfer,Yes,54.66,0
CUST02032,Male,32,Basic,52,13.65,0,Card,No,709.8,0
CUST02033,Male,58,Premium,48,16.76,0,Wallet,No,804.48,0
CUST02034,Female,56,Basic,46,17.53,2,Card,No,806.38,0
CUST02035,Male,19,Basic,14,17.94,2,Bank Transfer,Yes,251.16,1
CUST02036,Female,46,Basic,59,21.48,3,Bank Transfer,No,1267.32,1
CUST02037,Female,58,Basic,33,22.24,2,Wallet,Yes,733.92,0
CUST02038,Male,27,Premium,35,21.61,2,Card,Yes,756.35,0
CUST02039,Female,19,Basic,58,18.29,2,Wallet,No,1060.82,0
CUST02040,Male,68,Basic,39,26.35,1,Bank Transfer,Yes,1027.65,0
CUST02041,Male,28,Basic,58,21.86,1,Bank Transfer,Yes,1267.88,0
CUST02042,Male,30,Premium,47,9.04,2,Wallet,No,424.88,0
CUST02043,Male,27,Basic,51,25.34,0,Bank Transfer,No,1292.34,1
CUST02044,Male,31,Premium,20,23.83,4,Card,No,476.6,1
CUST02045,Female,35,Basic,2,9.2,0,Bank Transfer,Yes,18.4,1
CUST02046,Female,68,Basic,51,19.09,1,Bank Transfer,No,973.59,0
CUST02047,Female,26,Premium,41,30.97,3,Card,Yes,1269.77,0
CUST02048,Male,56,Basic,19,13.64,1,Bank Transfer,No,259.16,0
CUST02049,Male,45,Basic,59,12.58,0,Wallet,Yes,742.22,0
CUST02050,Male,20,Basic,37,21.75,0,Wallet,No,804.75,0
CUST02051,Female,37,Enterprise,18,31.23,2,Bank Transfer,Yes,562.14,0
CUST02052,Male,23,Basic,16,43.1,0,Card,No,689.6,0
CUST02053,Female,44,Premium,4,31.59,2,Card,Yes,126.36,1
CUST02054,Female,19,Basic,12,35.85,0,Wallet,Yes,430.2,0
CUST02055,Male,46,Basic,29,28.47,4,Bank Transfer,Yes,825.63,1
CUST02056,Male,55,Basic,7,18.15,0,Card,No,127.05,0
CUST02057,Female,20,Enterprise,14,31.52,1,Card,Yes,441.28,0
CUST02058,Male,33,Basic,55,24.14,3,Wallet,Yes,1327.7,0
CUST02059,Female,47,Basic,12,28.77,2,Wallet,Yes,345.24,0
CUST02060,Male,57,Basic,35,15.54,2,Card,No,543.9,1
CUST02061,Male,19,Basic,5,29.66,2,Wallet,Yes,148.3,0
CUST02062,Female,34,Basic,17,23.79,2,Card,Yes,404.43,0
CUST02063,Male,58,Premium,58,27.31,1,Bank Transfer,Yes,1583.98,0
CUST02064,Female,29,Basic,42,24.15,0,Wallet,No,1014.3,0
CUST02065,Male,52,Basic,32,22.23,1,Wallet,Yes,711.36,1
CUST02066,Female,60,Premium,10,29.85,1,Bank Transfer,No,298.5,0
CUST02067,Female,18,Basic,43,20.94,1,Card,No,900.42,0
CUST02068,Male,62,Basic,17,9.11,1,Card,Yes,154.87,0
CUST02069,Female,32,Basic,5,6.26,1,Wallet,Yes,31.3,0
CUST02070,Male,43,Premium,45,26.84,1,Card,No,1207.8,0
CUST02071,Male,54,Basic,42,20.53,3,Card,No,862.26,0
CUST02072,Male,38,Basic,9,7.71,2,Bank Transfer,No,69.39,1
CUST02073,Female,66,Basic,49,26.07,6,Bank Transfer,Yes,1277.43,0
CUST02074,Female,48,Premium,33,24.06,4,Bank Transfer,Yes,793.98,0
CUST02075,Male,42,Basic,36,20.0,1,Wallet,Yes,720.0,0
CUST02076,Male,40,Premium,36,27.47,1,Bank Transfer,Yes,988.92,0
CUST02077,Female,41,Premium,18,38.15,1,Bank Transfer,Yes,686.7,0
CUST02078,Male,55,Premium,9,37.85,2,Card,Yes,340.65,0
CUST02079,Male,45,Basic,57,26.44,1,Bank Transfer,Yes,1507.08,0
CUST02080,Female,38,Basic,29,24.15,7,Wallet,Yes,700.35,1
CUST02081,Male,60,Basic,50,26.58,0,Bank Transfer,Yes,1329.0,0
CUST02082,Female,35,Basic,14,28.09,3,Wallet,Yes,393.26,0
CUST02083,Male,53,Basic,25,22.32,1,Card,No,558.0,0
CUST02084,Female,52,Premium,15,26.75,1,Card,Yes,401.25,0
CUST02085,Male,62,Basic,6,9.26,1,Bank Transfer,Yes,55.56,0
CUST02086,Male,26,Basic,56,25.81,1,Card,Yes,1445.36,0
CUST02087,Female,55,Premium,42,29.77,1,Bank Transfer,Yes,1250.34,0
CUST02088,Male,47,Premium,29,20.1,1,Card,Yes,582.9,0
CUST02089,Female,61,Basic,15,24.05,1,Wallet,Yes,360.75,0
CUST02090,Male,51,Premium,29,13.88,0,Card,Yes,402.52,0
CUST02091,Female,49,Basic,4,12.5,2,Bank Transfer,No,50.0,0
CUST02092,Female,20,Premium,18,27.11,1,Bank Transfer,Yes,487.98,0
CUST02093,Female,20,Premium,50,17.7,1,Bank Transfer,Yes,885.0,0
CUST02094,Female,45,Premium,57,7.23,0,Wallet,No,412.11,0
CUST02095,Male,61,Premium,49,13.88,1,Card,Yes,680.12,0
CUST02096,Male,32,Basic,44,15.34,0,Bank Transfer,No,674.96,1
CUST02097,Female,58,Basic,39,32.75,3,Wallet,Yes,1277.25,1
CUST02098,Female,40,Premium,16,26.79,4,Wallet,Yes,428.64,0
CUST02099,Female,57,Basic,11,16.28,1,Wallet,Yes,179.08,1
CUST02100,Male,28,Enterprise,14,19.12,0,Card,No,267.68,0
CUST02101,Male,65,Basic,3,38.12,1,Card,Yes,114.36,0
CUST02102,Male,49,Basic,51,34.36,2,Card,Yes,1752.36,0
CUST02103,Male,53,Basic,50,13.82,0,Wallet,Yes,691.0,0
CUST02104,Female,50,Basic,42,36.64,0,Card,Yes,1538.88,1
CUST02105,Female,41,Premium,38,24.19,2,Bank Transfer,No,919.22,0
CUST02106,Female,56,Premium,45,33.0,2,Wallet,Yes,1485.0,0
CUST02107,Male,51,Premium,42,23.37,2,Card,No,981.54,0
CUST02108,Male,45,Premium,18,36.86,1,Wallet,Yes,663.48,0
CUST02109,Male,54,Enterprise,58,13.4,2,Wallet,No,777.2,0
CUST02110,Female,24,Premium,20,22.45,2,Card,Yes,449.0,0
CUST02111,Female,21,Basic,58,37.16,2,Wallet,No,2155.28,1
CUST02112,Male,54,Premium,48,1.07,1,Card,Yes,51.36,1
CUST02113,Female,18,Basic,25,24.54,2,Card,No,613.5,0
CUST02114,Male,18,Basic,57,21.06,1,Card,Yes,1200.42,0
CUST02115,Male,64,Premium,38,31.85,3,Wallet,Yes,1210.3,0
CUST02116,Female,37,Basic,13,35.7,1,Wallet,No,464.1,0
CUST02117,Male,36,Basic,4,32.3,2,Card,Yes,129.2,0
CUST02118,Female,46,Basic,55,27.41,0,Wallet,No,1507.55,1
CUST02119,Male,27,Basic,14,25.41,0,Card,Yes,355.74,0
CUST02120,Female,35,Enterprise,33,21.57,3,Bank Transfer,Yes,711.81,1
CUST02121,Female,45,Basic,28,27.1,3,Wallet,No,758.8,0
CUST02122,Female,52,Basic,52,39.6,0,Wallet,Yes,2059.2,0
CUST02123,Male,60,Basic,37,16.69,1,Bank Transfer,Yes,617.53,0
CUST02124,Male,64,Basic,8,20.98,1,Bank Transfer,No,167.84,0
CUST02125,Female,48,Enterprise,44,24.24,3,Bank Transfer,Yes,1066.56,1
CUST02126,Female,44,Basic,34,35.01,1,Card,Yes,1190.34,1
CUST02127,Male,28,Premium,44,27.23,1,Card,Yes,1198.12,0
CUST02128,Male,66,Premium,5,34.83,1,Bank Transfer,No,174.15,0
CUST02129,Male,66,Enterprise,54,35.34,3,Card,No,1908.36,1
CUST02130,Female,55,Premium,5,30.92,4,Wallet,No,154.6,0
CUST02131,Male,22,Premium,31,14.36,0,Bank Transfer,Yes,445.16,0
CUST02132,Male,25,Basic,45,41.61,1,Wallet,Yes,1872.45,0
CUST02133,Female,51,Basic,9,39.12,1,Card,Yes,352.08,0
CUST02134,Male,65,Basic,42,25.64,0,Bank Transfer,Yes,1076.88,1
CUST02135,Male,69,Enterprise,32,11.18,0,Card,Yes,357.76,0
CUST02136,Male,29,Basic,33,9.4,2,Wallet,Yes,310.2,1
CUST02137,Female,55,Basic,3,27.54,1,Card,No,82.62,0
CUST02138,Female,18,Basic,30,17.98,2,Wallet,No,539.4,0
CUST02139,Female,48,Basic,50,7.83,2,Card,Yes,391.5,0
CUST02140,Female,21,Basic,12,9.21,1,Wallet,No,110.52,1
CUST02141,Female,66,Enterprise,29,20.3,1,Card,No,588.7,1
CUST02142,Female,62,Basic,3,26.95,0,Bank Transfer,Yes,80.85,0
CUST02143,Female,67,Premium,26,39.06,1,Bank Transfer,Yes,1015.56,0
CUST02144,Male,22,Premium,57,29.84,0,Card,Yes,1700.88,0
CUST02145,Male,47,Basic,30,21.19,2,Wallet,Yes,635.7,0
CUST02146,Female,41,Basic,9,28.8,6,Card,Yes,259.2,1
CUST02147,Male,20,Basic,26,27.91,2,Bank Transfer,Yes,725.66,0
CUST02148,Male,28,Basic,2,32.4,1,Wallet,No,64.8,0
CUST02149,Female,62,Premium,3,24.6,1,Card,Yes,73.8,0
CUST02150,Male,21,Basic,46,35.36,5,Card,Yes,1626.56,0
CUST02151,Male,43,Basic,4,33.24,0,Wallet,Yes,132.96,0
CUST02152,Male,44,Premium,25,25.83,4,Card,Yes,645.75,1
CUST02153,Male,63,Enterprise,51,23.81,1,Bank Transfer,Yes,1214.31,1
CUST02154,Male,60,Premium,13,34.2,0,Bank Transfer,Yes,444.6,0
CUST02155,Female,44,Premium,39,17.87,0,Wallet,No,696.93,0
CUST02156,Female,59,Premium,44,9.93,0,Card,Yes,436.92,1
CUST02157,Female,68,Basic,35,9.88,1,Card,No,345.8,0
CUST02158,Male,67,Premium,55,17.04,2,Bank Transfer,Yes,937.2,1
CUST02159,Female,23,Basic,23,31.6,0,Wallet,Yes,726.8,0
CUST02160,Male,32,Premium,9,20.77,1,Wallet,Yes,186.93,1
CUST02161,Male,47,Premium,2,27.05,0,Wallet,No,54.1,0
CUST02162,Male,59,Basic,54,20.05,0,Bank Transfer,No,1082.7,0
CUST02163,Male,54,Premium,41,20.13,1,Bank Transfer,Yes,825.33,1
CUST02164,Female,54,Enterprise,44,14.75,2,Wallet,Yes,649.0,1
CUST02165,Female,59,Basic,31,24.08,2,Wallet,Yes,746.48,0
CUST02166,Male,54,Premium,44,23.25,1,Card,No,1023.0,0
CUST02167,Female,52,Basic,47,29.13,0,Card,Yes,1369.11,1
CUST02168,Male,40,Premium,2,27.88,4,Wallet,Yes,55.76,0
CUST02169,Female,23,Basic,32,23.03,4,Bank Transfer,Yes,736.96,0
CUST02170,Female,21,Premium,18,9.94,1,Bank Transfer,Yes,178.92,0
CUST02171,Male,35,Enterprise,13,35.71,1,Card,No,464.23,0
CUST02172,Female,26,Enterprise,46,24.15,1,Wallet,Yes,1110.9,0
CUST02173,Male,66,Premium,5,25.8,1,Bank Transfer,Yes,129.0,0
